Task,Filename,Type,NIQE,BRISQUE,Entropy,LOE,Sharpness,Gradient
LowLight_ZeroDCE,img_162.PNG,low_light,,,0.7375529408454895,229.4815,,
LowLight_ZeroDCE,img_163.PNG,low_light,,,2.798351526260376,242.629,,
LowLight_ZeroDCE,img_164.PNG,low_light,,,2.6568098068237305,234.9,,
LowLight_ZeroDCE,img_165.PNG,low_light,,,3.585606098175049,307.1028,,
LowLight_ZeroDCE,img_166.PNG,low_light,,,2.8411097526550293,308.0105,,
LowLight_ZeroDCE,img_167.PNG,low_light,,,3.7917041778564453,353.1219,,
LowLight_ZeroDCE,img_168.PNG,low_light,,,2.6043574810028076,274.9303,,
LowLight_ZeroDCE,img_169.PNG,low_light,,,3.093928813934326,216.2445,,
CLAHE_Wiener,img_1.PNG,shake,,,,,569.5756645736972,13.616685012124677
CLAHE_Wiener,img_2.PNG,shake,,,,,980.8545245302444,25.270828935822646
CLAHE_Wiener,img_3.PNG,shake,,,,,919.5443811142144,22.302702777827413
CLAHE_Wiener,img_4.PNG,shake,,,,,1164.5752925840957,27.90183684516549
CLAHE_Wiener,img_5.PNG,shake,,,,,1073.9468153194784,27.05275245792543
CLAHE_Wiener,img_6.PNG,shake,,,,,824.541015431027,24.455963986318974
CLAHE_Wiener,img_7.PNG,shake,,,,,1116.3641334938245,32.13925693228187
CLAHE_Wiener,img_8.PNG,shake,,,,,1246.6414926002933,33.2049752253773
CLAHE_Wiener,img_9.PNG,shake,,,,,1320.5425343688958,36.03831188041569
CLAHE_Wiener,img_10.PNG,shake,,,,,1580.9863193635074,39.05012803713991
CLAHE_Wiener,img_11.PNG,shake,,,,,1276.6800838763154,33.42341309053068
CLAHE_Wiener,img_12.PNG,shake,,,,,2176.613332285237,40.82835697319244
CLAHE_Wiener,img_13.PNG,shake,,,,,787.1886279731926,21.594612227784157
CLAHE_Wiener,img_14.PNG,shake,,,,,832.8311694279815,22.72750849715971
CLAHE_Wiener,img_15.PNG,shake,,,,,1281.7293261997386,35.3282402797959
CLAHE_Wiener,img_16.PNG,shake,,,,,1712.3206356233572,43.597833805584
CLAHE_Wiener,img_17.PNG,shake,,,,,885.6942893707079,22.05543346459096
CLAHE_Wiener,img_18.PNG,shake,,,,,1195.1319310803235,28.866036966755054
CLAHE_Wiener,img_19.PNG,shake,,,,,946.1486411643356,25.498214743941045
CLAHE_Wiener,img_20.PNG,shake,,,,,1127.30522545716,24.66255595558641
CLAHE_Wiener,img_21.PNG,shake,,,,,178.78086366961332,6.868571272228754
CLAHE_Wiener,img_22.PNG,shake,,,,,208.0264976398006,8.238301369314733
CLAHE_Wiener,img_23.PNG,shake,,,,,1015.8554369246913,25.311743223612673
CLAHE_Wiener,img_24.PNG,shake,,,,,876.6453992815663,22.256346524588068
CLAHE_Wiener,img_25.PNG,shake,,,,,538.1451004429839,13.873191678398184
CLAHE_Wiener,img_26.PNG,shake,,,,,700.313489368949,14.478900258066341
CLAHE_Wiener,img_27.PNG,shake,,,,,521.60476066123,12.304095751886399
CLAHE_Wiener,img_28.PNG,shake,,,,,695.5951341843838,14.93055352199252
CLAHE_Wiener,img_29.PNG,shake,,,,,730.7319928642057,18.117993367487365
CLAHE_Wiener,img_30.PNG,shake,,,,,441.64111521775726,10.390760485856715
CLAHE_Wiener,img_31.PNG,shake,,,,,449.3068543529513,10.52514600258564
CLAHE_Wiener,img_32.PNG,shake,,,,,862.5324436182034,22.348794303445267
CLAHE_Wiener,img_33.PNG,shake,,,,,817.3750466787651,20.00645595630696
CLAHE_Wiener,img_34.PNG,shake,,,,,345.09287707591415,9.25894857625181
CLAHE_Wiener,img_35.PNG,shake,,,,,289.7217823131704,7.838536711972764
CLAHE_Wiener,img_36.PNG,shake,,,,,302.0979345166438,10.987049970753242
CLAHE_Wiener,img_37.PNG,shake,,,,,453.7401361074823,14.78451865407715
CLAHE_Wiener,img_38.PNG,shake,,,,,693.2214604904487,19.773813660997558
CLAHE_Wiener,img_39.PNG,shake,,,,,552.5117299247344,14.73547007651989
CLAHE_Wiener,img_40.PNG,shake,,,,,459.76390493058904,12.79077340421434
CLAHE_Wiener,img_41.PNG,shake,,,,,481.6386164775543,12.972570752605089
CLAHE_Wiener,img_42.PNG,shake,,,,,472.3364905811137,11.83888108388774
CLAHE_Wiener,img_43.PNG,shake,,,,,429.17939121084345,12.241888791154187
CLAHE_Wiener,img_44.PNG,shake,,,,,427.2040011031231,12.444594617433012
CLAHE_Wiener,img_45.PNG,shake,,,,,483.70101036428423,12.964686289300408
CLAHE_Wiener,img_46.PNG,shake,,,,,619.1266548686302,15.861256312150443
CLAHE_Wiener,img_47.PNG,shake,,,,,976.1167563223205,23.485779280037438
CLAHE_Wiener,img_48.PNG,shake,,,,,894.3597390266706,20.57683845587219
CLAHE_Wiener,img_49.PNG,shake,,,,,457.6481238153772,11.724766570146125
CLAHE_Wiener,img_50.PNG,shake,,,,,383.2248049508204,10.636243971814913
CLAHE_Wiener,img_51.PNG,shake,,,,,648.4968273679194,18.113631842759027
CLAHE_Wiener,img_52.PNG,shake,,,,,529.1497188021868,13.929006252436574
CLAHE_Wiener,img_53.PNG,shake,,,,,1257.7800025251363,33.85203178138945
CLAHE_Wiener,img_54.PNG,shake,,,,,491.93963021760857,13.256804954952974
CLAHE_Wiener,img_55.PNG,shake,,,,,2029.2000823237013,39.844176521753724
CLAHE_Wiener,img_56.PNG,shake,,,,,1075.1489456647262,20.614435310683113
CLAHE_Wiener,img_57.PNG,shake,,,,,781.9673857741171,16.567934660400766
CLAHE_Wiener,img_58.PNG,shake,,,,,1263.8342292004227,22.61281617927887
CLAHE_Wiener,img_59.PNG,shake,,,,,1404.8169276954914,25.657604992311242
CLAHE_Wiener,img_60.PNG,shake,,,,,924.818278664341,19.335161127027515
CLAHE_Wiener,img_61.PNG,shake,,,,,1924.2574137962542,33.55101615295993
CLAHE_Wiener,img_62.PNG,shake,,,,,2209.241750554477,42.43085894045405
CLAHE_Wiener,img_63.PNG,shake,,,,,3212.5537139176463,58.29211006778184
CLAHE_Wiener,img_64.PNG,shake,,,,,1475.6519480166016,28.90309781541575
CLAHE_Wiener,img_65.PNG,shake,,,,,845.8472849192933,16.792635070452494
CLAHE_Wiener,img_66.PNG,shake,,,,,947.6224268602589,18.601969148978444
CLAHE_Wiener,img_67.PNG,shake,,,,,2161.3753937632364,30.95579263277972
CLAHE_Wiener,img_68.PNG,shake,,,,,2635.871345088085,38.823879999253826
CLAHE_Wiener,img_69.PNG,shake,,,,,2152.7959899615084,37.967267518346034
CLAHE_Wiener,img_70.PNG,shake,,,,,1540.4825089224767,29.554712185717978
CLAHE_Wiener,img_71.PNG,shake,,,,,731.218494017057,14.478432355524568
CLAHE_Wiener,img_72.PNG,shake,,,,,735.4125612222406,15.381804086641619
CLAHE_Wiener,img_73.PNG,shake,,,,,531.9196871623445,13.422920217644641
CLAHE_Wiener,img_74.PNG,shake,,,,,557.5714393108935,11.998821686591903
CLAHE_Wiener,img_75.PNG,shake,,,,,412.4341467036287,9.861721151711306
CLAHE_Wiener,img_76.PNG,shake,,,,,728.7895578048436,16.084597841171934
CLAHE_Wiener,img_77.PNG,shake,,,,,1217.1542687111516,23.5451498590265
CLAHE_Wiener,img_78.PNG,shake,,,,,999.9495394316748,18.72608070360612
CLAHE_Wiener,img_79.PNG,shake,,,,,869.716928809866,17.38926188390012
CLAHE_Wiener,img_80.PNG,shake,,,,,378.68096522932234,8.840845771174926
CLAHE_Wiener,img_81.PNG,shake,,,,,437.8048632394142,10.040065467733879
CLAHE_Wiener,img_82.PNG,shake,,,,,428.3752974789544,9.97115903301974
CLAHE_Wiener,img_83.PNG,shake,,,,,403.457664992097,10.047342530011116
CLAHE_Wiener,img_84.PNG,shake,,,,,566.7977417235628,13.785329714220534
CLAHE_Wiener,img_85.PNG,shake,,,,,864.2953043444783,20.19270818729203
CLAHE_Wiener,img_86.PNG,shake,,,,,1005.0712476761302,24.0152614544242
CLAHE_Wiener,img_87.PNG,shake,,,,,898.260528043842,19.75040686918971
CLAHE_Wiener,img_88.PNG,shake,,,,,770.5526053660577,15.399715057781851
CLAHE_Wiener,img_89.PNG,shake,,,,,388.0113331718553,9.393932578710727
CLAHE_Wiener,img_90.PNG,shake,,,,,377.1814436698675,9.350038818095095
CLAHE_Wiener,img_91.PNG,shake,,,,,408.93019279905207,11.087260552904779
CLAHE_Wiener,img_92.PNG,shake,,,,,388.49460789682337,10.275068705668316
CLAHE_Wiener,img_93.PNG,shake,,,,,675.2989093424,18.024857481186167
CLAHE_Wiener,img_94.PNG,shake,,,,,678.825861434419,17.983288038735175
CLAHE_Wiener,img_95.PNG,shake,,,,,556.3942025935324,13.544632516934616
CLAHE_Wiener,img_96.PNG,shake,,,,,782.9408691354804,17.904433831075437
CLAHE_Wiener,img_97.PNG,shake,,,,,753.8122624868749,14.783502606258185
CLAHE_Wiener,img_98.PNG,shake,,,,,585.3835464096026,13.74135629015631
CLAHE_Wiener,img_99.PNG,shake,,,,,641.3612083577613,15.220895483713068
CLAHE_Wiener,img_100.PNG,shake,,,,,479.28506612910667,10.821052866543251
CLAHE_Wiener,img_101.PNG,shake,,,,,815.5497536009537,18.11837051769322
CLAHE_Wiener,img_102.PNG,shake,,,,,780.7811845534333,17.158536779850774
CLAHE_Wiener,img_103.PNG,shake,,,,,845.2611307644365,17.023172071417836
CLAHE_Wiener,img_104.PNG,shake,,,,,560.4331598320097,13.655006591600404
CLAHE_Wiener,img_105.PNG,shake,,,,,686.5792951140472,15.768351031981108
CLAHE_Wiener,img_106.PNG,shake,,,,,826.7783112455191,18.200909931565487
CLAHE_Wiener,img_107.PNG,shake,,,,,610.1788342026197,14.322272728852322
CLAHE_Wiener,img_108.PNG,shake,,,,,731.2819461248756,15.689578729986419
CLAHE_Wiener,img_109.PNG,shake,,,,,685.7343424684245,14.583704106572018
CLAHE_Wiener,img_110.PNG,shake,,,,,433.56713342061903,10.173433533802104
CLAHE_Wiener,img_111.PNG,shake,,,,,800.9857578948794,16.102460217047135
CLAHE_Wiener,img_112.PNG,shake,,,,,431.8456884233795,10.593394951344289
CLAHE_Wiener,img_113.PNG,shake,,,,,490.44901685882286,11.663683238082532
CLAHE_Wiener,img_114.PNG,shake,,,,,635.8460523978142,13.045089700198357
CLAHE_Wiener,img_115.PNG,shake,,,,,841.1959541002309,18.74135809493483
CLAHE_Wiener,img_116.PNG,shake,,,,,933.9671572825725,21.46360033262364
CLAHE_Wiener,img_117.PNG,shake,,,,,764.5046437267118,19.391503352482225
CLAHE_Wiener,img_118.PNG,shake,,,,,1061.10652233102,25.575229938741277
CLAHE_Wiener,img_119.PNG,shake,,,,,669.283220839458,17.851058721648887
CLAHE_Wiener,img_120.PNG,shake,,,,,483.58606606311224,12.68314825877325
CLAHE_Wiener,img_121.PNG,shake,,,,,761.6588656710463,15.696345328995246
CLAHE_Wiener,img_122.PNG,shake,,,,,557.893897633099,13.268092046263654
CLAHE_Wiener,img_123.PNG,shake,,,,,378.0751052041037,9.669093586059702
CLAHE_Wiener,img_124.PNG,shake,,,,,1189.1918425317785,28.126803321455398
CLAHE_Wiener,img_125.PNG,shake,,,,,788.6377413487744,20.631553585496157
CLAHE_Wiener,img_126.PNG,shake,,,,,1047.1601690372183,23.45548866186993
CLAHE_Wiener,img_127.PNG,shake,,,,,980.1071593105164,19.13480387949133
CLAHE_Wiener,img_128.PNG,shake,,,,,467.56539464032045,12.35101059864482
CLAHE_Wiener,img_129.PNG,shake,,,,,549.8775419521262,14.092655441347848
CLAHE_Wiener,img_130.PNG,shake,,,,,321.4926627504017,8.254153392690947
CLAHE_Wiener,img_131.PNG,shake,,,,,208.50904519744057,7.275986752093971
CLAHE_Wiener,img_132.PNG,shake,,,,,352.32811798629353,8.683927117689747
CLAHE_Wiener,img_133.PNG,shake,,,,,584.2984247737215,15.845197811418915
CLAHE_Wiener,img_134.PNG,shake,,,,,761.7015805680038,20.18809048672996
CLAHE_Wiener,img_135.PNG,shake,,,,,716.4924824112842,19.693490601357176
CLAHE_Wiener,img_136.PNG,shake,,,,,397.2738363216596,11.754317256367774
CLAHE_Wiener,img_137.PNG,shake,,,,,684.0307812691572,17.435642955644745
CLAHE_Wiener,img_138.PNG,shake,,,,,447.70300320860434,11.866326222447196
CLAHE_Wiener,img_139.PNG,shake,,,,,146.3166957723644,3.6401990204123975
CLAHE_Wiener,img_140.PNG,shake,,,,,395.80147467527814,9.85802253153714
CLAHE_Wiener,img_141.PNG,shake,,,,,440.50957411495403,13.603947242332326
CLAHE_Wiener,img_142.PNG,shake,,,,,1100.937827220446,30.988451057982264
CLAHE_Wiener,img_143.PNG,shake,,,,,905.7938102502897,26.712509267509134
CLAHE_Wiener,img_144.PNG,shake,,,,,1205.053025999476,32.411038113140876
CLAHE_Wiener,img_145.PNG,shake,,,,,1265.0368889952888,33.333673088536756
CLAHE_Wiener,img_146.PNG,shake,,,,,1303.298758432757,33.81966790938987
CLAHE_Wiener,img_147.PNG,shake,,,,,1225.5349037104843,33.16281613223092
CLAHE_Wiener,img_148.PNG,shake,,,,,1210.352567611816,33.26929423935232
CLAHE_Wiener,img_149.PNG,shake,,,,,1009.6761106358838,25.639478938953243
CLAHE_Wiener,img_150.PNG,shake,,,,,490.2060088088265,11.725068792334456
CLAHE_Wiener,img_151.PNG,shake,,,,,304.19633009513313,8.06743069221109
CLAHE_Wiener,img_152.PNG,shake,,,,,545.8524714894156,13.173909456499038
CLAHE_Wiener,img_153.PNG,shake,,,,,1247.3713359561216,35.167923532819906
CLAHE_Wiener,img_154.PNG,shake,,,,,798.0477901811505,19.26282965018167
CLAHE_Wiener,img_155.PNG,shake,,,,,407.9355919539534,11.506499164041228
CLAHE_Wiener,img_156.PNG,shake,,,,,807.222070161311,19.363001728539896
CLAHE_Wiener,img_157.PNG,shake,,,,,325.20394828516527,9.39813216887692
CLAHE_Wiener,img_158.PNG,shake,,,,,480.8834454068741,11.07936771568886
CLAHE_Wiener,img_159.PNG,shake,,,,,855.2953684101661,17.743946480193575
CLAHE_Wiener,img_160.PNG,shake,,,,,522.5125264927403,15.957007350366498
CLAHE_Wiener,img_161.PNG,shake,,,,,559.3287949537479,13.923267531336549
CLAHE_Wiener,img_162.PNG,shake,,,,,185.84480843925206,5.143061812072593
CLAHE_Wiener,img_163.PNG,shake,,,,,500.9195153088197,13.111057324511748
CLAHE_Wiener,img_164.PNG,shake,,,,,537.6509189274774,12.833424999970243
CLAHE_Wiener,img_165.PNG,shake,,,,,841.895297584472,20.58766234492451
CLAHE_Wiener,img_166.PNG,shake,,,,,656.8995864666011,16.86646711093557
CLAHE_Wiener,img_167.PNG,shake,,,,,949.1352189601766,21.57818403326875
CLAHE_Wiener,img_168.PNG,shake,,,,,583.909632321475,14.691966538274864
CLAHE_Wiener,img_169.PNG,shake,,,,,573.81352813964,14.528618819770626
CLAHE_NAFNet,img_1.PNG,shake,,,,,5.395804404205039,3.185111318437588
CLAHE_NAFNet,img_2.PNG,shake,,,,,30.23311842556546,7.169088580051998
CLAHE_NAFNet,img_3.PNG,shake,,,,,11.784767188191951,6.105835768680155
CLAHE_NAFNet,img_4.PNG,shake,,,,,22.734448936899422,7.427996493073152
CLAHE_NAFNet,img_5.PNG,shake,,,,,36.07875384753634,9.159862456735674
CLAHE_NAFNet,img_6.PNG,shake,,,,,23.37926868421708,7.4258182531713235
CLAHE_NAFNet,img_7.PNG,shake,,,,,25.516539943996953,9.646376542076197
CLAHE_NAFNet,img_8.PNG,shake,,,,,27.31540643357588,8.903913441887278
CLAHE_NAFNet,img_9.PNG,shake,,,,,28.6176254773475,10.70135098652399
CLAHE_NAFNet,img_10.PNG,shake,,,,,28.659381554854225,10.313114466867821
CLAHE_NAFNet,img_11.PNG,shake,,,,,22.579700716569697,8.423626103136726
CLAHE_NAFNet,img_12.PNG,shake,,,,,67.93951982172862,12.331436029279848
CLAHE_NAFNet,img_13.PNG,shake,,,,,14.917071177373193,5.644889383262822
CLAHE_NAFNet,img_14.PNG,shake,,,,,13.115215914644674,5.470636666652923
CLAHE_NAFNet,img_15.PNG,shake,,,,,26.900678731750002,10.95692293328708
CLAHE_NAFNet,img_16.PNG,shake,,,,,41.47757012504913,11.83732335273219
CLAHE_NAFNet,img_17.PNG,shake,,,,,17.344736807597602,5.80655378634339
CLAHE_NAFNet,img_18.PNG,shake,,,,,35.68795876798553,8.249479442639478
CLAHE_NAFNet,img_19.PNG,shake,,,,,23.990889386054555,8.859912815861048
CLAHE_NAFNet,img_20.PNG,shake,,,,,15.465239935454882,5.578201032526621
CLAHE_NAFNet,img_21.PNG,shake,,,,,6.199965950287927,2.245769393763201
CLAHE_NAFNet,img_22.PNG,shake,,,,,8.141038921322515,2.7803025372632244
CLAHE_NAFNet,img_23.PNG,shake,,,,,23.921106997511515,7.276498285834395
CLAHE_NAFNet,img_24.PNG,shake,,,,,19.016250022575367,6.770361493997921
CLAHE_NAFNet,img_25.PNG,shake,,,,,5.789037711218065,3.2455711183051648
CLAHE_NAFNet,img_26.PNG,shake,,,,,4.602076870211672,2.2223109288661718
CLAHE_NAFNet,img_27.PNG,shake,,,,,7.031270541702285,2.656694119930049
CLAHE_NAFNet,img_28.PNG,shake,,,,,14.673429122311042,3.5513689779281603
CLAHE_NAFNet,img_29.PNG,shake,,,,,21.015347453692513,5.497401189943975
CLAHE_NAFNet,img_30.PNG,shake,,,,,1.776111721279824,2.1937306790035853
CLAHE_NAFNet,img_31.PNG,shake,,,,,2.336393386881926,2.2549117865773693
CLAHE_NAFNet,img_32.PNG,shake,,,,,19.296709897205314,6.114007951891338
CLAHE_NAFNet,img_33.PNG,shake,,,,,19.59505997902702,5.801263371346585
CLAHE_NAFNet,img_34.PNG,shake,,,,,3.213144233788993,1.9353764394211652
CLAHE_NAFNet,img_35.PNG,shake,,,,,3.101497628133451,1.614635950160218
CLAHE_NAFNet,img_36.PNG,shake,,,,,11.501096830547533,3.31465571595915
CLAHE_NAFNet,img_37.PNG,shake,,,,,12.348401683871268,4.361533283009695
CLAHE_NAFNet,img_38.PNG,shake,,,,,14.490983643669203,5.141807430750798
CLAHE_NAFNet,img_39.PNG,shake,,,,,4.922031642827196,3.4311188826809262
CLAHE_NAFNet,img_40.PNG,shake,,,,,4.72182609124716,3.1736159710646294
CLAHE_NAFNet,img_41.PNG,shake,,,,,6.550422898352094,2.9576063698837287
CLAHE_NAFNet,img_42.PNG,shake,,,,,6.503582435800002,2.8863033359222507
CLAHE_NAFNet,img_43.PNG,shake,,,,,7.5883757746315705,3.1496279716507183
CLAHE_NAFNet,img_44.PNG,shake,,,,,8.277297677908274,3.4239658875639423
CLAHE_NAFNet,img_45.PNG,shake,,,,,8.395656916896195,3.520360979422585
CLAHE_NAFNet,img_46.PNG,shake,,,,,8.04846745404251,4.16985030613254
CLAHE_NAFNet,img_47.PNG,shake,,,,,13.12289471451944,5.596590136385532
CLAHE_NAFNet,img_48.PNG,shake,,,,,12.106415973263664,5.501506772884994
CLAHE_NAFNet,img_49.PNG,shake,,,,,4.463202472027185,2.7084773047455006
CLAHE_NAFNet,img_50.PNG,shake,,,,,6.491928080403299,2.381956471433584
CLAHE_NAFNet,img_51.PNG,shake,,,,,20.20811480739409,6.36988349344048
CLAHE_NAFNet,img_52.PNG,shake,,,,,5.941681913177936,3.3361222516801248
CLAHE_NAFNet,img_53.PNG,shake,,,,,22.79630269249782,9.531724805298168
CLAHE_NAFNet,img_54.PNG,shake,,,,,4.403876170806341,3.075837913450851
CLAHE_NAFNet,img_55.PNG,shake,,,,,26.17409594597503,7.6932279357397055
CLAHE_NAFNet,img_56.PNG,shake,,,,,12.565632161712411,2.755104872526949
CLAHE_NAFNet,img_57.PNG,shake,,,,,12.248352382090147,2.431343091884902
CLAHE_NAFNet,img_58.PNG,shake,,,,,15.263663090542941,2.693358683484298
CLAHE_NAFNet,img_59.PNG,shake,,,,,17.76535176370435,2.9375137749182487
CLAHE_NAFNet,img_60.PNG,shake,,,,,22.66302378111943,3.2004356443967596
CLAHE_NAFNet,img_61.PNG,shake,,,,,22.368399686481307,4.966602241085795
CLAHE_NAFNet,img_62.PNG,shake,,,,,32.023744641980926,7.9042846414409125
CLAHE_NAFNet,img_63.PNG,shake,,,,,40.177702325867216,9.517096715121191
CLAHE_NAFNet,img_64.PNG,shake,,,,,12.846554954148614,3.7087687395558473
CLAHE_NAFNet,img_65.PNG,shake,,,,,6.137657375660793,1.5496776411003554
CLAHE_NAFNet,img_66.PNG,shake,,,,,9.269254027903418,1.8117753162618535
CLAHE_NAFNet,img_67.PNG,shake,,,,,49.18700532457536,6.4410519253117
CLAHE_NAFNet,img_68.PNG,shake,,,,,67.64690811876235,8.508093537255396
CLAHE_NAFNet,img_69.PNG,shake,,,,,35.90566576527039,6.355696242179111
CLAHE_NAFNet,img_70.PNG,shake,,,,,23.097935745673553,4.786770998197574
CLAHE_NAFNet,img_71.PNG,shake,,,,,3.3564884728001316,1.006871251374279
CLAHE_NAFNet,img_72.PNG,shake,,,,,2.9968106530467056,1.241624940029872
CLAHE_NAFNet,img_73.PNG,shake,,,,,6.14792414006459,2.0699644315074415
CLAHE_NAFNet,img_74.PNG,shake,,,,,9.418293467561025,2.35485664229868
CLAHE_NAFNet,img_75.PNG,shake,,,,,4.731417518456202,1.829302724383114
CLAHE_NAFNet,img_76.PNG,shake,,,,,8.87902286301411,2.5365125842378067
CLAHE_NAFNet,img_77.PNG,shake,,,,,11.801336472478573,3.2522780040999595
CLAHE_NAFNet,img_78.PNG,shake,,,,,3.8143637831831247,1.6276169871960553
CLAHE_NAFNet,img_79.PNG,shake,,,,,5.387628298722685,1.9445750367369325
CLAHE_NAFNet,img_80.PNG,shake,,,,,1.2122936617199565,1.0864804643787862
CLAHE_NAFNet,img_81.PNG,shake,,,,,2.573151952541295,1.462544981908632
CLAHE_NAFNet,img_82.PNG,shake,,,,,2.427370776437562,1.4915261871088552
CLAHE_NAFNet,img_83.PNG,shake,,,,,2.457889936677188,1.4968533198044045
CLAHE_NAFNet,img_84.PNG,shake,,,,,6.831725395049615,2.684549193831872
CLAHE_NAFNet,img_85.PNG,shake,,,,,10.793026906324426,4.491670514328241
CLAHE_NAFNet,img_86.PNG,shake,,,,,15.755397390017828,6.04385002492413
CLAHE_NAFNet,img_87.PNG,shake,,,,,7.898494467535989,4.4414862563256134
CLAHE_NAFNet,img_88.PNG,shake,,,,,4.8510523199338085,3.211280111042208
CLAHE_NAFNet,img_89.PNG,shake,,,,,1.9704522439220409,1.5012910644042319
CLAHE_NAFNet,img_90.PNG,shake,,,,,2.1092167543214035,1.4614361529686548
CLAHE_NAFNet,img_91.PNG,shake,,,,,4.777222783906133,2.470583933777173
CLAHE_NAFNet,img_92.PNG,shake,,,,,4.237922948566713,2.4155809561089674
CLAHE_NAFNet,img_93.PNG,shake,,,,,10.596029268136945,5.299213036839917
CLAHE_NAFNet,img_94.PNG,shake,,,,,8.766089081940788,5.319793618899582
CLAHE_NAFNet,img_95.PNG,shake,,,,,5.728238554867952,3.123899517733041
CLAHE_NAFNet,img_96.PNG,shake,,,,,8.956418885050562,4.843328930017144
CLAHE_NAFNet,img_97.PNG,shake,,,,,5.032993008530436,2.9897213117568087
CLAHE_NAFNet,img_98.PNG,shake,,,,,4.680567239835725,2.3751300996976137
CLAHE_NAFNet,img_99.PNG,shake,,,,,5.072702503455287,3.0025046382453153
CLAHE_NAFNet,img_100.PNG,shake,,,,,2.3665712329733957,1.748412763577501
CLAHE_NAFNet,img_101.PNG,shake,,,,,5.423055581237195,4.297818698294022
CLAHE_NAFNet,img_102.PNG,shake,,,,,4.403798721486804,3.554331329669855
CLAHE_NAFNet,img_103.PNG,shake,,,,,6.079048937561351,3.1893342023068776
CLAHE_NAFNet,img_104.PNG,shake,,,,,4.820869230051574,2.6053705244763186
CLAHE_NAFNet,img_105.PNG,shake,,,,,5.637800168636689,2.8454343490708727
CLAHE_NAFNet,img_106.PNG,shake,,,,,9.932153954684509,4.213794468144848
CLAHE_NAFNet,img_107.PNG,shake,,,,,4.105422762034908,2.952058997215312
CLAHE_NAFNet,img_108.PNG,shake,,,,,2.3025351353931485,2.8470911161599033
CLAHE_NAFNet,img_109.PNG,shake,,,,,2.5018034868961405,2.3097888078611217
CLAHE_NAFNet,img_110.PNG,shake,,,,,1.88297864948462,1.5407011191883524
CLAHE_NAFNet,img_111.PNG,shake,,,,,3.8642878681325983,3.1588379177693513
CLAHE_NAFNet,img_112.PNG,shake,,,,,3.475113962643869,2.1221587010306475
CLAHE_NAFNet,img_113.PNG,shake,,,,,4.45409952169653,2.1732480986403244
CLAHE_NAFNet,img_114.PNG,shake,,,,,3.801197132075131,2.894643026515619
CLAHE_NAFNet,img_115.PNG,shake,,,,,8.171293754327127,4.649358219724058
CLAHE_NAFNet,img_116.PNG,shake,,,,,10.988078892121354,5.082445956200989
CLAHE_NAFNet,img_117.PNG,shake,,,,,8.664001672571027,4.728861626310202
CLAHE_NAFNet,img_118.PNG,shake,,,,,12.412945204235227,6.561009911482697
CLAHE_NAFNet,img_119.PNG,shake,,,,,10.090829902054967,4.315646181923434
CLAHE_NAFNet,img_120.PNG,shake,,,,,8.144866304763442,2.7413105635638213
CLAHE_NAFNet,img_121.PNG,shake,,,,,2.693308232939782,2.96405543472226
CLAHE_NAFNet,img_122.PNG,shake,,,,,4.3470267863173815,2.120656750729961
CLAHE_NAFNet,img_123.PNG,shake,,,,,4.21752575069352,1.8318836983850242
CLAHE_NAFNet,img_124.PNG,shake,,,,,33.91325736361659,7.1789668123633925
CLAHE_NAFNet,img_125.PNG,shake,,,,,9.634323160444826,5.325155710403802
CLAHE_NAFNet,img_126.PNG,shake,,,,,11.258974718059205,5.139240852467244
CLAHE_NAFNet,img_127.PNG,shake,,,,,7.855002519580262,3.75091654941167
CLAHE_NAFNet,img_128.PNG,shake,,,,,5.928620969428756,2.717372092778377
CLAHE_NAFNet,img_129.PNG,shake,,,,,5.199251602134816,2.9012478528179306
CLAHE_NAFNet,img_130.PNG,shake,,,,,3.838825292805842,1.6118291028873744
CLAHE_NAFNet,img_131.PNG,shake,,,,,3.422470725331416,1.8249768995059246
CLAHE_NAFNet,img_132.PNG,shake,,,,,3.5000552896929715,1.5910545158045024
CLAHE_NAFNet,img_133.PNG,shake,,,,,10.179421641371423,3.905136325953352
CLAHE_NAFNet,img_134.PNG,shake,,,,,17.84747544957131,5.575639952146588
CLAHE_NAFNet,img_135.PNG,shake,,,,,16.560866050117646,5.61126158203838
CLAHE_NAFNet,img_136.PNG,shake,,,,,8.70051031585096,3.2901271735271718
CLAHE_NAFNet,img_137.PNG,shake,,,,,7.351626913037362,4.396883496567905
CLAHE_NAFNet,img_138.PNG,shake,,,,,2.7996390353753955,2.323933989650808
CLAHE_NAFNet,img_139.PNG,shake,,,,,1.1961662278716425,0.4929143429636261
CLAHE_NAFNet,img_140.PNG,shake,,,,,1.7877390509178828,1.6449134929937201
CLAHE_NAFNet,img_141.PNG,shake,,,,,8.716040865882169,4.3394272815678505
CLAHE_NAFNet,img_142.PNG,shake,,,,,36.00556438996241,8.84934158992758
CLAHE_NAFNet,img_143.PNG,shake,,,,,31.628939706137956,8.178696222115118
CLAHE_NAFNet,img_144.PNG,shake,,,,,37.839800432481525,8.933286730414796
CLAHE_NAFNet,img_145.PNG,shake,,,,,38.71137752347068,8.84081913065163
CLAHE_NAFNet,img_146.PNG,shake,,,,,37.77917356364843,8.672677657234312
CLAHE_NAFNet,img_147.PNG,shake,,,,,34.53377846698589,8.923196580188165
CLAHE_NAFNet,img_148.PNG,shake,,,,,35.662032989994735,9.250667372270108
CLAHE_NAFNet,img_149.PNG,shake,,,,,31.4699107770969,6.791030843408564
